state,district,category,table,old_path,new_path,old_filename,new_filename,page_count,sha256
Gujarat,Ahmadabad,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Ahmadabad_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Ahmadabad_tehsil_1971.pdf,1971_Ahmadabad_tehsil_appendix.pdf,Ahmadabad_tehsil_1971.pdf,2,e4336fdf3de4ff72c4311ee9cbe20f930aaf36603ebb4ddb72b5dea6288b9f14
Gujarat,Amreli,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Amreli_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Amreli_tehsil_1971.pdf,1971_Amreli_tehsil_appendix.pdf,Amreli_tehsil_1971.pdf,2,be978b5fcb34209e7d24162bf43223d16ed4b695acba1b129e2283491c314959
Gujarat,Banas_Kantha,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Banas_Kantha_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Banas_Kantha_tehsil_1971.pdf,1971_Banas_Kantha_tehsil_appendix.pdf,Banas_Kantha_tehsil_1971.pdf,2,95a86d0a6d7dd356f3db1f4caa470ee0d50d08d85494d71c494bc72df4069311
Gujarat,Bharuch,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Bharuch_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Bharuch_tehsil_1971.pdf,1971_Bharuch_tehsil_appendix.pdf,Bharuch_tehsil_1971.pdf,2,437f715cd64bbff2f8e2efc7a06a7ea99f607e767487564727331a7e52be08d0
Gujarat,Bhavnagar,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Bhavnagar_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Bhavnagar_tehsil_1971.pdf,1971_Bhavnagar_tehsil_appendix.pdf,Bhavnagar_tehsil_1971.pdf,2,1dbc08a2ffb4e568fdde714ce04256cce7d8d339148c9afa4a07f2486442a3d4
Gujarat,Gandhinagar,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Gandhinagar_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Gandhinagar_tehsil_1971.pdf,1971_Gandhinagar_tehsil_appendix.pdf,Gandhinagar_tehsil_1971.pdf,2,49df2796b80026e70e0db37f54b9fd1fd616075e579deb1a8d3191c81878469c
Gujarat,Jamnagar,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Jamnagar_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Jamnagar_tehsil_1971.pdf,1971_Jamnagar_tehsil_appendix.pdf,Jamnagar_tehsil_1971.pdf,2,cd1c96697805ee1e60e1cc6e7d7e567768344164520b9640ccf24d001cb6eb8c
Gujarat,Kheda,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Kheda_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Kheda_tehsil_1971.pdf,1971_Kheda_tehsil_appendix.pdf,Kheda_tehsil_1971.pdf,2,aa8b118508dcaafd29091338ede7829dfd583ec209b2c608e5d405d97dd5923b
Gujarat,Kutch,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Kutch_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Kutch_tehsil_1971.pdf,1971_Kutch_tehsil_appendix.pdf,Kutch_tehsil_1971.pdf,2,66eea4c2550334e491a15cd877915d13115cc8d8255220b4be147a26ba236855
Gujarat,Mahesana,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Mahesana_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Mahesana_tehsil_1971.pdf,1971_Mahesana_tehsil_appendix.pdf,Mahesana_tehsil_1971.pdf,2,3887b7792381bd1fe55a7c82a8406c5ec763ecddf9596881a9d1a64655b5dd87
Gujarat,Panch_Mahals,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Panch_Mahals_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Panch_Mahals_tehsil_1971.pdf,1971_Panch_Mahals_tehsil_appendix.pdf,Panch_Mahals_tehsil_1971.pdf,1,2649ed1ba838480a06ad60467f2c8ecd777df4f00172553a11191ebcae84ede0
Gujarat,Rajkot,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Rajkot_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Rajkot_tehsil_1971.pdf,1971_Rajkot_tehsil_appendix.pdf,Rajkot_tehsil_1971.pdf,2,8acfa9d493b8c5d049dc0d2e896130b8dc5b9c18d50340b23b794c2ad56ceb6b
Gujarat,Sabar_Kantha,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Sabar_Kantha_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Sabar_Kantha_tehsil_1971.pdf,1971_Sabar_Kantha_tehsil_appendix.pdf,Sabar_Kantha_tehsil_1971.pdf,2,f78ea94e4836baad2887a7eeeeccfc4687ddf5b521f9f14de180943d7b63aef1
Gujarat,Surat,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Surat_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Surat_tehsil_1971.pdf,1971_Surat_tehsil_appendix.pdf,Surat_tehsil_1971.pdf,2,eefb123ce245baa6d32314dafa1b31ecc5b6b5a5fe6554041c75439fd9d946b3
Gujarat,Surendranagar,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Surendranagar_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Surendranagar_tehsil_1971.pdf,1971_Surendranagar_tehsil_appendix.pdf,Surendranagar_tehsil_1971.pdf,2,d776825b2dfcb75c0a3dd334bd98ec72b3522817e91fcfa32de7f97acddae9bf
Gujarat,Vadodara,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Vadodara_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Vadodara_tehsil_1971.pdf,1971_Vadodara_tehsil_appendix.pdf,Vadodara_tehsil_1971.pdf,2,5b6dbf183610628ff1286ad4729401e89fd0d810b593bf58f7ee7afb5dca9e59
Gujarat,Valsad,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Gujarat/1971_Valsad_tehsil_appendix.pdf,output/pdf/1971_trimmed/Gujarat/tehsil appendix/Valsad_tehsil_1971.pdf,1971_Valsad_tehsil_appendix.pdf,Valsad_tehsil_1971.pdf,2,3e884cb5fc920e409054a9b053d5b4e292fbc24234d51c1d44d2ec81a17557cb
Jammu & Kashmir,Anantnag,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Anantnag_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Anantnag_civic_1971.pdf,1971_Anantnag_civic_amenities.pdf,Anantnag_civic_1971.pdf,1,08aeea9b2d828b4efdd8bf76bd0cb02a64f139d374b9a39235412dd5ecf5a7c2
Jammu & Kashmir,Baramula,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Baramula_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Baramula_civic_1971.pdf,1971_Baramula_civic_amenities.pdf,Baramula_civic_1971.pdf,1,5c67dc814fc15b7b119eecdbc4e54173db970316d11a26d6f16754ffc821a060
Jammu & Kashmir,Doda,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Doda_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Doda_civic_1971.pdf,1971_Doda_civic_amenities.pdf,Doda_civic_1971.pdf,1,4f958b66afc2ad3fb72ba0bd85c6d0d18be1a8eab21f9e1b19ecb4cfdf8b8d37
Jammu & Kashmir,Jammu,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Jammu_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Jammu_civic_1971.pdf,1971_Jammu_civic_amenities.pdf,Jammu_civic_1971.pdf,1,07d2974f0730cba701fa7ed73415577b03d2856f9bb6398f24ef894a1dac7171
Jammu & Kashmir,Kathua,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Kathua_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Kathua_civic_1971.pdf,1971_Kathua_civic_amenities.pdf,Kathua_civic_1971.pdf,1,149467396c89597916d9ba0357bd51913ae80a3b3e958d43f286f525785ae214
Jammu & Kashmir,Ladakh,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Ladakh_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Ladakh_civic_1971.pdf,1971_Ladakh_civic_amenities.pdf,Ladakh_civic_1971.pdf,1,d509e8acd0d2407a3fd69b33ffb70987a9b9188128f511825861d20013c0a3df
Jammu & Kashmir,Punch,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Punch_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Punch_civic_1971.pdf,1971_Punch_civic_amenities.pdf,Punch_civic_1971.pdf,1,2e5420a9ae344230004b4588a7c340aba42f1128a44aa56d69000e5b8532e897
Jammu & Kashmir,Rajauri,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Rajauri_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Rajauri_civic_1971.pdf,1971_Rajauri_civic_amenities.pdf,Rajauri_civic_1971.pdf,1,f7fce773e2c1d9b4cbb7a401660ab35b98b28000c2acd7fefeedc5400c93da42
Jammu & Kashmir,Srinagar,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Srinagar_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Srinagar_civic_1971.pdf,1971_Srinagar_civic_amenities.pdf,Srinagar_civic_1971.pdf,1,7b3437403473dfa6eb934ce6ec1a8bee742e59af1a61532a2b96486f4088a0b1
Jammu & Kashmir,Udhampur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Udhampur_civic_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/civic amenities/Udhampur_civic_1971.pdf,1971_Udhampur_civic_amenities.pdf,Udhampur_civic_1971.pdf,1,ad45bad05869dc6b4159b7ba2aed7f0acba23e884514c59ecb9b87a27985840f
Jammu & Kashmir,Anantnag,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Anantnag_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Anantnag_mededu_1971.pdf,1971_Anantnag_medical_educational_amenities.pdf,Anantnag_mededu_1971.pdf,1,d952affdd1d458329cc170a200253bbb3985a2ef213f89efcbdc3282f1c1c7e8
Jammu & Kashmir,Baramula,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Baramula_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Baramula_mededu_1971.pdf,1971_Baramula_medical_educational_amenities.pdf,Baramula_mededu_1971.pdf,1,2bf674cff70692d1dc8dd46fe4bd447b2263681d4dcca6ac4a3349938de074cf
Jammu & Kashmir,Doda,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Doda_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Doda_mededu_1971.pdf,1971_Doda_medical_educational_amenities.pdf,Doda_mededu_1971.pdf,1,89b4fdb8182791ec2720c787f3abdb350c3c6eff3f3d4151bd5d2195c84a6988
Jammu & Kashmir,Jammu,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Jammu_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Jammu_mededu_1971.pdf,1971_Jammu_medical_educational_amenities.pdf,Jammu_mededu_1971.pdf,1,b896af0790be4cd36909757a09c723669930025b8323f2e6dc4d4d182972a795
Jammu & Kashmir,Kathua,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Kathua_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Kathua_mededu_1971.pdf,1971_Kathua_medical_educational_amenities.pdf,Kathua_mededu_1971.pdf,1,79a0fc152a1c3e2365b169ca30955a0e6b177398af27ef9e09e56c59f14bd441
Jammu & Kashmir,Ladakh,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Ladakh_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Ladakh_mededu_1971.pdf,1971_Ladakh_medical_educational_amenities.pdf,Ladakh_mededu_1971.pdf,1,99a3d21b20ec3bde3682c6f80703f828ee4f135f697d6b53ce898c9db5f9fe01
Jammu & Kashmir,Punch,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Punch_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Punch_mededu_1971.pdf,1971_Punch_medical_educational_amenities.pdf,Punch_mededu_1971.pdf,1,A6FA77D7E67136BF7669888FB390A1D9FE27086247C4C26DFE0F5D04538D5379
Jammu & Kashmir,Rajauri,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Rajauri_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Rajauri_mededu_1971.pdf,1971_Rajauri_medical_educational_amenities.pdf,Rajauri_mededu_1971.pdf,1,e0be6488d1af58b136a1dacb061b3da9f2e43289a3985d1eb2337d2e8f892686
Jammu & Kashmir,Srinagar,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Srinagar_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Srinagar_mededu_1971.pdf,1971_Srinagar_medical_educational_amenities.pdf,Srinagar_mededu_1971.pdf,1,f40388814080f590b1c98d59db10ceefa6f392b2e92beba005fb2fe4eebef48a
Jammu & Kashmir,Udhampur,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Udhampur_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/mededu/Udhampur_mededu_1971.pdf,1971_Udhampur_medical_educational_amenities.pdf,Udhampur_mededu_1971.pdf,1,605ea9f5ada9859c8297d09d39781ae0e7fbfb81f05a585fb3aa5e83c591155a
Jammu & Kashmir,Anantnag,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Anantnag_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Anantnag_tehsil_1971.pdf,1971_Anantnag_tehsil_appendix.pdf,Anantnag_tehsil_1971.pdf,2,6a6c4fd9bd0192c4c0fa6ae67d7498fdc2347d4191c7b6fbf9c46c016306758b
Jammu & Kashmir,Baramula,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Baramula_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Baramula_tehsil_1971.pdf,1971_Baramula_tehsil_appendix.pdf,Baramula_tehsil_1971.pdf,2,c4e52e5e9ab2a3a3034ad9d26ccf8980698b597364c696d9cb20caa25306c3a4
Jammu & Kashmir,Doda,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Doda_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Doda_tehsil_1971.pdf,1971_Doda_tehsil_appendix.pdf,Doda_tehsil_1971.pdf,2,b753166a0ec329e96217f1bf9a575533ef6bae784923aa6a458875378ea89c96
Jammu & Kashmir,Jammu,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Jammu_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Jammu_tehsil_1971.pdf,1971_Jammu_tehsil_appendix.pdf,Jammu_tehsil_1971.pdf,2,c7481b6ef12083149df0fb0d3199bd3743337fc6829e0e339423d4e84a135b18
Jammu & Kashmir,Kathua,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Kathua_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Kathua_tehsil_1971.pdf,1971_Kathua_tehsil_appendix.pdf,Kathua_tehsil_1971.pdf,2,43c371ca5d38b7aba9f5dccb043f5ce40d85bcdeabb0c6befc1715c6a0563fd8
Jammu & Kashmir,Ladakh,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Ladakh_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Ladakh_tehsil_1971.pdf,1971_Ladakh_tehsil_appendix.pdf,Ladakh_tehsil_1971.pdf,2,529f709eef1a3d1b7a6d6a1080caf69afc16b0ee830f7a0ec83a3c70f5c96970
Jammu & Kashmir,Punch,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Punch_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Punch_tehsil_1971.pdf,1971_Punch_tehsil_appendix.pdf,Punch_tehsil_1971.pdf,2,cf02a4e0c8f2aadc6e3be38aa6273a992acb1bf9f36d0626bc88f1dc50c5b495
Jammu & Kashmir,Rajauri,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Rajauri_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Rajauri_tehsil_1971.pdf,1971_Rajauri_tehsil_appendix.pdf,Rajauri_tehsil_1971.pdf,2,2f0ead0eba0de476ad9e280119e9f9b3301245d5a30a5adca08f1409dc8241c8
Jammu & Kashmir,Srinagar,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Srinagar_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Srinagar_tehsil_1971.pdf,1971_Srinagar_tehsil_appendix.pdf,Srinagar_tehsil_1971.pdf,2,6bd8c8bc847cc202fb8b911f09adc3991a0ad56c9507c45fb56370b67dd9e94f
Jammu & Kashmir,Udhampur,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Jammu & Kashmir/1971_Udhampur_tehsil_appendix.pdf,output/pdf/1971_trimmed/Jammu & Kashmir/tehsil appendix/Udhampur_tehsil_1971.pdf,1971_Udhampur_tehsil_appendix.pdf,Udhampur_tehsil_1971.pdf,2,488fa06a99df97ff56d901e915f70fe40705dc945574e34f9a50e6f27d4cd436
Karnataka,Bangalore,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bangalore_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Bangalore_civic_1971.pdf,1971_Bangalore_civic_amenities.pdf,Bangalore_civic_1971.pdf,2,faa6e2f820919c8ec0b7d8a478c16b5e06e32dc666702cfe3f97df44f69f8d43
Karnataka,Belgaum,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Belgaum_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Belgaum_civic_1971.pdf,1971_Belgaum_civic_amenities.pdf,Belgaum_civic_1971.pdf,2,efd18a28e05ed696b217d98add8447023d2d6dfbb2f574c2177512aa67af7419
Karnataka,Bellary,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bellary_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Bellary_civic_1971.pdf,1971_Bellary_civic_amenities.pdf,Bellary_civic_1971.pdf,2,c8f648508290d4cc4a928598dcc4bc4b2a5ae3ae304a1244adbe5b3ecd9713cb
Karnataka,Bijapur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bijapur_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Bijapur_civic_1971.pdf,1971_Bijapur_civic_amenities.pdf,Bijapur_civic_1971.pdf,2,2ea5a14942b8a9894217931508c6bb171427f6ae68c6d94fb2fdec12149e459c
Karnataka,Chikmagalur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Chikmagalur_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Chikmagalur_civic_1971.pdf,1971_Chikmagalur_civic_amenities.pdf,Chikmagalur_civic_1971.pdf,2,66dda02b748f381a6f4736926eddaada5e22b1db2838347179d213a152469dee
Karnataka,Chitradurga,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Chitradurga_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Chitradurga_civic_1971.pdf,1971_Chitradurga_civic_amenities.pdf,Chitradurga_civic_1971.pdf,2,2a7ace72fd05cbb8c755964fecc93d386e46a1d496b5decdf65a9dd5036b5878
Karnataka,Coorg,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Coorg_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Coorg_civic_1971.pdf,1971_Coorg_civic_amenities.pdf,Coorg_civic_1971.pdf,2,10a27ca6f05acd050ff3223c4b770d15dd6ee5ccc712d41f1342469ee5e4e05c
Karnataka,Gulbarga,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Gulbarga_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Gulbarga_civic_1971.pdf,1971_Gulbarga_civic_amenities.pdf,Gulbarga_civic_1971.pdf,2,499e84031f7dce30b6698979e28d8237f65e14a77707794e6bfd554f597b68c6
Karnataka,Hassan,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Hassan_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Hassan_civic_1971.pdf,1971_Hassan_civic_amenities.pdf,Hassan_civic_1971.pdf,2,7189a2fd6672955190162cfd6e710c44c6c830e7602386b8b7dd618e197e44d2
Karnataka,Kolar,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Kolar_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Kolar_civic_1971.pdf,1971_Kolar_civic_amenities.pdf,Kolar_civic_1971.pdf,2,d943745c697e1f3983c181c7125310ae76139b7d706df6f9412be65d123342b6
Karnataka,Mandya,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Mandya_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Mandya_civic_1971.pdf,1971_Mandya_civic_amenities.pdf,Mandya_civic_1971.pdf,2,2fb162b071274cfc6255498d664365e8da4a1ee73cbd60d1e124ea973fd40d3a
Karnataka,Mysore,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Mysore_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Mysore_civic_1971.pdf,1971_Mysore_civic_amenities.pdf,Mysore_civic_1971.pdf,2,891bbd66e3227e2157b31cad2611be9a4f6d3e1be2c9bbc5b2e23aca8f1852fe
Karnataka,North Kanara,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_North Kanara_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/North Kanara_civic_1971.pdf,1971_North Kanara_civic_amenities.pdf,North Kanara_civic_1971.pdf,2,3ac3646ed64bc78e3d2319fa29bab8be46a4f972585ec37201a523a6a7765e6c
Karnataka,Raichur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Raichur_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Raichur_civic_1971.pdf,1971_Raichur_civic_amenities.pdf,Raichur_civic_1971.pdf,2,02c4539f536fb955f1eb2e7780f4b601b8f60940931858d89735a244a6651a60
Karnataka,Shimoga,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Shimoga_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Shimoga_civic_1971.pdf,1971_Shimoga_civic_amenities.pdf,Shimoga_civic_1971.pdf,2,4552597cd7e42d114d52d243f6b756ec9ff81dd23ab0a575da3d5536aec4397a
Karnataka,South Kanara,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_South Kanara_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/South Kanara_civic_1971.pdf,1971_South Kanara_civic_amenities.pdf,South Kanara_civic_1971.pdf,2,dd8024789e9bea3e738797e6c46ad3b57117663d805ca95bd4afb2ee2aa7d536
Karnataka,Tumkur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Karnataka/1971_Tumkur_civic_amenities.pdf,output/pdf/1971_trimmed/Karnataka/civic amenities/Tumkur_civic_1971.pdf,1971_Tumkur_civic_amenities.pdf,Tumkur_civic_1971.pdf,2,cd56ace7022a10a38a1fc3ab7159a9275c7ca599397a263935fbe97e459346fc
Karnataka,Bangalore,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bangalore_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Karnataka/mededu/Bangalore_mededu_1971.pdf,1971_Bangalore_medical_educational_amenities.pdf,Bangalore_mededu_1971.pdf,4,41103deeb816d1e9e7c38d42d548822d636c36a6e7143bbc3c45dcd097221afc
Karnataka,Belgaum,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Karnataka/1971_Belgaum_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Karnataka/mededu/Belgaum_mededu_1971.pdf,1971_Belgaum_medical_educational_amenities.pdf,Belgaum_mededu_1971.pdf,2,8fd5b0dcebebfd36ed1d9bf820659c69ac188246f8f2799475c9afc9c9866202
Karnataka,Bellary,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bellary_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Karnataka/mededu/Bellary_mededu_1971.pdf,1971_Bellary_medical_educational_amenities.pdf,Bellary_mededu_1971.pdf,2,2103eba826c8664b4cb55819336016886cddd7b6c1afd5567aa77be29a02ce2e
Karnataka,Bijapur,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Karnataka/1971_Bijapur_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Karnataka/mededu/Bijapur_mededu_1971.pdf,1971_Bijapur_medical_educational_amenities.pdf,Bijapur_mededu_1971.pdf,2,452b7b17f03c66e87842f24efd91d40af864ebda010db9d41a68815bd9f923fa
Karnataka,Chikmagalur,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Karnataka/1971_Chikmagalur_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Karnataka/mededu/Chikmagalur_mededu_1971.pdf,1971_Chikmagalur_medical_educational_amenities.pdf,Chikmagalur_mededu_1971.pdf,2,943f552b8da02a2c06255cc8f10931725892b7477d75530ec8c8c4cda6643d8b
