state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Madhya Pradesh,Madhya Pradesh,Satna,1971\Madhya Pradesh\1971 Satna.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,171,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Satna_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Satna,1971\Madhya Pradesh\1971 Satna.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"166,167",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Satna_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Sehore,1971\Madhya Pradesh\1971 Sehore.pdf,civic_amenities,Civic Amenities,Trimmed,130,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Sehore_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Sehore,1971\Madhya Pradesh\1971 Sehore.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,131,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Sehore_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Sehore,1971\Madhya Pradesh\1971 Sehore.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"125,126",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Sehore_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Seoni,1971\Madhya Pradesh\1971 Seoni.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Seoni,1971\Madhya Pradesh\1971 Seoni.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,130,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Seoni_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Seoni,1971\Madhya Pradesh\1971 Seoni.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"126,127",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Seoni_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Shahapur,1971\Madhya Pradesh\1971 Shahapur.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Shahapur,1971\Madhya Pradesh\1971 Shahapur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,110,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Shahapur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Shahapur,1971\Madhya Pradesh\1971 Shahapur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"104,105",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Shahapur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Shahdol,1971\Madhya Pradesh\1971 Shahdol.pdf,civic_amenities,Civic Amenities,Trimmed,148,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Shahdol_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Shahdol,1971\Madhya Pradesh\1971 Shahdol.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,149,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Shahdol_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Shahdol,1971\Madhya Pradesh\1971 Shahdol.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"142,143",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Shahdol_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Shajapur,1971\Madhya Pradesh\1971 Shajapur.pdf,civic_amenities,Civic Amenities,Trimmed,96,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Shajapur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Shajapur,1971\Madhya Pradesh\1971 Shajapur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,97,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Shajapur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Shajapur,1971\Madhya Pradesh\1971 Shajapur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"91,92",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Shajapur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Sidhi,1971\Madhya Pradesh\1971 Sidhi.pdf,civic_amenities,Civic Amenities,Trimmed,128,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Sidhi_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Sidhi,1971\Madhya Pradesh\1971 Sidhi.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,129,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Sidhi_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Sidhi,1971\Madhya Pradesh\1971 Sidhi.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"125,126",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Sidhi_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Surguja,1971\Madhya Pradesh\1971 Surguja.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Madhya Pradesh,Madhya Pradesh,Surguja,1971\Madhya Pradesh\1971 Surguja.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,199,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Surguja_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Surguja,1971\Madhya Pradesh\1971 Surguja.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"192,193",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Surguja_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Tikamgarh,1971\Madhya Pradesh\1971 Tikamgarh.pdf,civic_amenities,Civic Amenities,Trimmed,82,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Tikamgarh_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Tikamgarh,1971\Madhya Pradesh\1971 Tikamgarh.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,83,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Tikamgarh_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Tikamgarh,1971\Madhya Pradesh\1971 Tikamgarh.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"79,80",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Tikamgarh_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Ujjain,1971\Madhya Pradesh\1971 Ujjain.pdf,civic_amenities,Civic Amenities,Trimmed,98,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Ujjain_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Ujjain,1971\Madhya Pradesh\1971 Ujjain.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,99,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Ujjain_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Ujjain,1971\Madhya Pradesh\1971 Ujjain.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"93,94",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Ujjain_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Madhya Pradesh,Madhya Pradesh,Vidisha,1971\Madhya Pradesh\1971 Vidisha.pdf,civic_amenities,Civic Amenities,Trimmed,115,output\pdf\1971_trimmed\Madhya Pradesh\civic amenities\Vidisha_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Vidisha,1971\Madhya Pradesh\1971 Vidisha.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,116,output\pdf\1971_trimmed\Madhya Pradesh\mededu\Vidisha_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Madhya Pradesh,Madhya Pradesh,Vidisha,1971\Madhya Pradesh\1971 Vidisha.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"112,113",output\pdf\1971_trimmed\Madhya Pradesh\tehsil appendix\Vidisha_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Maharashtra,Maharashtra,Ahmadnagar,1971\Maharashtra\1971 Ahmadnagar.pdf,civic_amenities,Civic Amenities,Trimmed,39,output\pdf\1971_trimmed\Maharashtra\civic amenities\Ahmadnagar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Ahmadnagar,1971\Maharashtra\1971 Ahmadnagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,40,output\pdf\1971_trimmed\Maharashtra\mededu\Ahmadnagar_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Ahmadnagar,1971\Maharashtra\1971 Ahmadnagar.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Akola,1971\Maharashtra\1971 Akola.pdf,civic_amenities,Civic Amenities,Trimmed,34,output\pdf\1971_trimmed\Maharashtra\civic amenities\Akola_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Akola,1971\Maharashtra\1971 Akola.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,35,output\pdf\1971_trimmed\Maharashtra\mededu\Akola_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Maharashtra,Maharashtra,Akola,1971\Maharashtra\1971 Akola.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Amravati,1971\Maharashtra\1971 Amravati.pdf,civic_amenities,Civic Amenities,Trimmed,35,output\pdf\1971_trimmed\Maharashtra\civic amenities\Amravati_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Amravati,1971\Maharashtra\1971 Amravati.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,36,output\pdf\1971_trimmed\Maharashtra\mededu\Amravati_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Amravati,1971\Maharashtra\1971 Amravati.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Bhandara,1971\Maharashtra\1971 Bhandara.pdf,civic_amenities,Civic Amenities,Trimmed,26,output\pdf\1971_trimmed\Maharashtra\civic amenities\Bhandara_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Bhandara,1971\Maharashtra\1971 Bhandara.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,27,output\pdf\1971_trimmed\Maharashtra\mededu\Bhandara_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Bhandara,1971\Maharashtra\1971 Bhandara.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Bhir,1971\Maharashtra\1971 Bhir.pdf,civic_amenities,Civic Amenities,Trimmed,29,output\pdf\1971_trimmed\Maharashtra\civic amenities\Bhir_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Bhir,1971\Maharashtra\1971 Bhir.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,30,output\pdf\1971_trimmed\Maharashtra\mededu\Bhir_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Bhir,1971\Maharashtra\1971 Bhir.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Buldana,1971\Maharashtra\1971 Buldana.pdf,civic_amenities,Civic Amenities,Trimmed,27,output\pdf\1971_trimmed\Maharashtra\civic amenities\Buldana_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Buldana,1971\Maharashtra\1971 Buldana.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,28,output\pdf\1971_trimmed\Maharashtra\mededu\Buldana_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Maharashtra,Maharashtra,Buldana,1971\Maharashtra\1971 Buldana.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Chandrapur,1971\Maharashtra\1971 Chandrapur.pdf,civic_amenities,Civic Amenities,Trimmed,38,output\pdf\1971_trimmed\Maharashtra\civic amenities\Chandrapur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Chandrapur,1971\Maharashtra\1971 Chandrapur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,39,output\pdf\1971_trimmed\Maharashtra\mededu\Chandrapur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Chandrapur,1971\Maharashtra\1971 Chandrapur.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Dhulia,1971\Maharashtra\1971 Dhulia.pdf,civic_amenities,Civic Amenities,Trimmed,35,output\pdf\1971_trimmed\Maharashtra\civic amenities\Dhulia_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Dhulia,1971\Maharashtra\1971 Dhulia.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,36,output\pdf\1971_trimmed\Maharashtra\mededu\Dhulia_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Dhulia,1971\Maharashtra\1971 Dhulia.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Greater Maharashtra,1971\Maharashtra\1971 Greater Maharashtra.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,"Greater Bombay primary census abstract volume, not a district Part X-A Town/Village Directory volume; the requested tables are absent."
Maharashtra,Maharashtra,Greater Maharashtra,1971\Maharashtra\1971 Greater Maharashtra.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,"Greater Bombay primary census abstract volume, not a district Part X-A Town/Village Directory volume; the requested tables are absent."
Maharashtra,Maharashtra,Greater Maharashtra,1971\Maharashtra\1971 Greater Maharashtra.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,"Greater Bombay primary census abstract volume, not a district Part X-A Town/Village Directory volume; the requested tables are absent."
Maharashtra,Maharashtra,Jalgaon,1971\Maharashtra\1971 Jalgaon.pdf,civic_amenities,Civic Amenities,Trimmed,41,output\pdf\1971_trimmed\Maharashtra\civic amenities\Jalgaon_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Jalgaon,1971\Maharashtra\1971 Jalgaon.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,42,output\pdf\1971_trimmed\Maharashtra\mededu\Jalgaon_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Jalgaon,1971\Maharashtra\1971 Jalgaon.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Kolaba,1971\Maharashtra\1971 Kolaba.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Maharashtra\civic amenities\Kolaba_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Kolaba,1971\Maharashtra\1971 Kolaba.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Maharashtra\mededu\Kolaba_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Kolaba,1971\Maharashtra\1971 Kolaba.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Kolhapur,1971\Maharashtra\1971 Kolhapur.pdf,civic_amenities,Civic Amenities,Trimmed,39,output\pdf\1971_trimmed\Maharashtra\civic amenities\Kolhapur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Kolhapur,1971\Maharashtra\1971 Kolhapur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,40,output\pdf\1971_trimmed\Maharashtra\mededu\Kolhapur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Kolhapur,1971\Maharashtra\1971 Kolhapur.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Nagpur,1971\Maharashtra\1971 Nagpur.pdf,civic_amenities,Civic Amenities,Trimmed,33,output\pdf\1971_trimmed\Maharashtra\civic amenities\Nagpur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nagpur,1971\Maharashtra\1971 Nagpur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,34,output\pdf\1971_trimmed\Maharashtra\mededu\Nagpur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nagpur,1971\Maharashtra\1971 Nagpur.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Nanded,1971\Maharashtra\1971 Nanded.pdf,civic_amenities,Civic Amenities,Trimmed,31,output\pdf\1971_trimmed\Maharashtra\civic amenities\Nanded_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nanded,1971\Maharashtra\1971 Nanded.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,32,output\pdf\1971_trimmed\Maharashtra\mededu\Nanded_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nanded,1971\Maharashtra\1971 Nanded.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Nasik,1971\Maharashtra\1971 Nasik.pdf,civic_amenities,Civic Amenities,Trimmed,41,output\pdf\1971_trimmed\Maharashtra\civic amenities\Nasik_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nasik,1971\Maharashtra\1971 Nasik.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"42,43",output\pdf\1971_trimmed\Maharashtra\mededu\Nasik_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Nasik,1971\Maharashtra\1971 Nasik.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Osmanabad,1971\Maharashtra\1971 Osmanabad.pdf,civic_amenities,Civic Amenities,Trimmed,37,output\pdf\1971_trimmed\Maharashtra\civic amenities\Osmanabad_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Osmanabad,1971\Maharashtra\1971 Osmanabad.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,38,output\pdf\1971_trimmed\Maharashtra\mededu\Osmanabad_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Osmanabad,1971\Maharashtra\1971 Osmanabad.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Parbhani,1971\Maharashtra\1971 Parbhani.pdf,civic_amenities,Civic Amenities,Trimmed,31,output\pdf\1971_trimmed\Maharashtra\civic amenities\Parbhani_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
