state,category,table,filename,destination,sha256,page_count
Madhya Pradesh,civic amenities,civic_amenities,1981_Sidhi_civic_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Sidhi_civic_amenities.pdf,3bd44951b6eec8b30e4594633d13dfea7382b420ae1c4f2bb870d07bec70a20e,2
Madhya Pradesh,mededu,medical_educational_amenities,1981_Sidhi_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Sidhi_medical_educational_amenities.pdf,d141cbf9833041d22eec74a2b4d9bb76bca02c8496a411a30d9f89b869f9c2f9,2
Madhya Pradesh,tehsil appendix,tehsil_appendix,1981_Sidhi_tehsil_appendix.pdf,output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Sidhi_tehsil_appendix.pdf,9f03ef0c8f799338a07584f706b36a9c7b7d4b0190039924135b11e8f52a6178,4
Madhya Pradesh,civic amenities,civic_amenities,1981_Surguja_civic_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Surguja_civic_amenities.pdf,50123af889469fd1e086b65d6e8bcc5a318708a99820651e38a03d7f19c083bc,2
Madhya Pradesh,mededu,medical_educational_amenities,1981_Surguja_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Surguja_medical_educational_amenities.pdf,5511d13fdd7db51cffe4973e8004d12930500ec297b7fa8a6cd34e31df295e41,4
Madhya Pradesh,tehsil appendix,tehsil_appendix,1981_Surguja_tehsil_appendix.pdf,output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Surguja_tehsil_appendix.pdf,ef7ccfd32dcbe7e025bc9552cb131fa399110d02aefba72369140d2ec689bec3,4
Madhya Pradesh,civic amenities,civic_amenities,1981_Tikamgarh_civic_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Tikamgarh_civic_amenities.pdf,3801c28562cb2a38c0bae7faaaa9585e8acafc0dcc73f6e49e895047088c9a46,2
Madhya Pradesh,mededu,medical_educational_amenities,1981_Tikamgarh_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Tikamgarh_medical_educational_amenities.pdf,2a4853742dffc2bf1523ee68cab222693dbcf5c1386f1be73a655e4ca431d82e,2
Madhya Pradesh,tehsil appendix,tehsil_appendix,1981_Tikamgarh_tehsil_appendix.pdf,output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Tikamgarh_tehsil_appendix.pdf,c8689e3c10efce058da1685a0dff1e63d85f44d341d1b045cbe6e8926e8361e4,4
Madhya Pradesh,civic amenities,civic_amenities,1981_Ujjain_civic_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Ujjain_civic_amenities.pdf,7e0665930deafc594cc53e631cb829ac5e0ee2c744c48a7e7b857fd67be82dd8,2
Madhya Pradesh,mededu,medical_educational_amenities,1981_Ujjain_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Ujjain_medical_educational_amenities.pdf,4c6e8388fd3d8b256ae97ec156f1e6329d8470de38fda8fb2c4fcc6074cf5f75,2
Madhya Pradesh,tehsil appendix,tehsil_appendix,1981_Ujjain_tehsil_appendix.pdf,output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Ujjain_tehsil_appendix.pdf,61792c485cbaa29baaa5688cf7afb6be6497880e0b51fb8776ea9a0fbab1a1e9,4
Madhya Pradesh,civic amenities,civic_amenities,1981_West-Nimar_civic_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_West-Nimar_civic_amenities.pdf,0c3f277374513df5768fe177ed234e88ede64f06b68f7530dd2483a08b1b1bc0,4
Madhya Pradesh,mededu,medical_educational_amenities,1981_West-Nimar_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_West-Nimar_medical_educational_amenities.pdf,7d355f38a5c55b98b70e4dd1dcd2d950e6ac59025cc17f4e981c7da63ab503fd,4
Madhya Pradesh,tehsil appendix,tehsil_appendix,1981_West-Nimar_tehsil_appendix.pdf,output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_West-Nimar_tehsil_appendix.pdf,c22e2114e2e100a4744b98263280b4f223f600ed2f83be8d7c3e1df89cb2e7e1,4
Maharashtra,civic amenities,civic_amenities,1981_Ahmadnagar_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Ahmadnagar_civic_amenities.pdf,85e06e904bb6c3f56a28a9ec0ba420a4d25b66bae7cc743b73294a2a32e4d823,1
Maharashtra,mededu,medical_educational_amenities,1981_Ahmadnagar_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Ahmadnagar_medical_educational_amenities.pdf,35d1484e534d0c3dc5e8348e3051a7a2f847d6a3161854e1e4a60f6d5d045eab,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Ahmadnagar_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Ahmadnagar_tehsil_appendix.pdf,95aaf90aec38ae687b608e57399d0df50554245f64dc54996ba3c77922925fff,2
Maharashtra,civic amenities,civic_amenities,1981_Akola_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Akola_civic_amenities.pdf,1d6d38c410d513ad007a96da8d02e0bfff7bce24992b838314b51907e5253a39,1
Maharashtra,mededu,medical_educational_amenities,1981_Akola_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Akola_medical_educational_amenities.pdf,3dfd28c342006e6ddfe74f42af874ed0064092c72f1f304317755e03654832bb,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Akola_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Akola_tehsil_appendix.pdf,d5a41fc2b5d8c8b21284903a974656292526f41414641938506a4480f14d9fa3,2
Maharashtra,civic amenities,civic_amenities,1981_Amravati_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Amravati_civic_amenities.pdf,f20c564a5d4037111d5e6abc25afd9e2c899e893890c23f8cb97b68cf68ed342,1
Maharashtra,mededu,medical_educational_amenities,1981_Amravati_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Amravati_medical_educational_amenities.pdf,6a15e81d8afde230143512284878eac2fa0db24699f8f07430e7d281511633a5,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Amravati_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Amravati_tehsil_appendix.pdf,f07d7116c5296290f4773079d3c47a50bdfb75e03fcb056a1fe17094bcad0430,2
Maharashtra,civic amenities,civic_amenities,1981_Bhandara_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Bhandara_civic_amenities.pdf,2f423a592ffeb89bef34d0defd3111a0a8437004aba9f8a8df83dcfcefc4b47a,1
Maharashtra,mededu,medical_educational_amenities,1981_Bhandara_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Bhandara_medical_educational_amenities.pdf,d1a66efafe248f207523fcd50b70b87af06474f72881b0e71dc03f5d4f78392b,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Bhandara_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Bhandara_tehsil_appendix.pdf,025edcf52910e61494374f0e44a1045364df75d5358d41cf604d650f335dc82f,2
Maharashtra,civic amenities,civic_amenities,1981_Bid_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Bid_civic_amenities.pdf,5bf398b43f81e9ae16d073c242fee24ca5bd4270f4300f3345c23f90517669f1,1
Maharashtra,mededu,medical_educational_amenities,1981_Bid_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Bid_medical_educational_amenities.pdf,0bcf05f510fd3355f1e766432cd3071f8ecf4904f53dff3453ee341c3279d601,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Bid_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Bid_tehsil_appendix.pdf,c32839cdb55d8525ec72681531aa9be9c5bde203651c8566474373f73337a93d,2
Maharashtra,civic amenities,civic_amenities,1981_Buldana_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Buldana_civic_amenities.pdf,940dce3b4e467b90dc47cb9e6886e65f0b7546f896a2d20bba93bc49b8bbdb30,1
Maharashtra,mededu,medical_educational_amenities,1981_Buldana_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Buldana_medical_educational_amenities.pdf,c9bd0be6c6af7e86f32d941293d74ca23ea16f51a1be4ecf862e3baec5e329cb,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Buldana_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Buldana_tehsil_appendix.pdf,4199ecd919d734c4752c0bf6c8236de8f3f38d5127ed824177070ddc5c0d40be,2
Maharashtra,civic amenities,civic_amenities,1981_Chandrapur_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Chandrapur_civic_amenities.pdf,ef6efb8938769568d4a7dac9fb8ccca2d98641da8950c40a5b159158f74a735a,1
Maharashtra,mededu,medical_educational_amenities,1981_Chandrapur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Chandrapur_medical_educational_amenities.pdf,7208fd2ebe135c7e7dc8a05aec855abc8243bfb6d4e3c5276a1fc2ba912e4c13,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Chandrapur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Chandrapur_tehsil_appendix.pdf,2efdd906a13a9d58ac3051f963c768b5d69c759ad877469d5b23eff1f617429e,2
Maharashtra,civic amenities,civic_amenities,1981_Dhule_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Dhule_civic_amenities.pdf,00499c64bc513831a87212c710c9f044c6155576cf22821b1a36aa97bca9b423,1
Maharashtra,mededu,medical_educational_amenities,1981_Dhule_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Dhule_medical_educational_amenities.pdf,465aa2fe0f781adfc087d200bab7c2bea148c7ec30cffba6b848f4aefdfae938,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Dhule_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Dhule_tehsil_appendix.pdf,4b722219ed97408b2b497ed82f1f89a348b0eb96334aa6b74c030295f2f5813e,2
Maharashtra,civic amenities,civic_amenities,1981_Greater Maharashtra_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Greater Maharashtra_civic_amenities.pdf,86868c2bdc5abb855d23eb211ea7d319ed218d9bf24f7b5e9adf430d412ee88b,1
Maharashtra,mededu,medical_educational_amenities,1981_Greater Maharashtra_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Greater Maharashtra_medical_educational_amenities.pdf,b4c3257cad6ed68b182ba52629c8c2ae1a58729b69dcad0b7daaf7f52431e774,2
Maharashtra,civic amenities,civic_amenities,1981_Jalgaon_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Jalgaon_civic_amenities.pdf,41888b6a43b6a2bc7d36266a863df732af30330ced51c98c3cd31b41e7723daa,1
Maharashtra,mededu,medical_educational_amenities,1981_Jalgaon_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Jalgaon_medical_educational_amenities.pdf,817375100d8bed32b4c17d335159f0024bcea8dcb9b938d218dda6a483caf12b,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Jalgaon_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Jalgaon_tehsil_appendix.pdf,5e4b152de8a1e9d5667e57dd9ad0e267d95894cb548d8a3655596149492c0ad1,2
Maharashtra,civic amenities,civic_amenities,1981_Kolhapur_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Kolhapur_civic_amenities.pdf,f448331d9bea1558196c2b46c1fe051ca6ca075cba9ae7a372b060a65291b702,1
Maharashtra,mededu,medical_educational_amenities,1981_Kolhapur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Kolhapur_medical_educational_amenities.pdf,ca88d4a9982bc775460634f18db762465edbcca4400ac6e3b8a7c4951cd16d43,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Kolhapur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Kolhapur_tehsil_appendix.pdf,009294ce5bdb3f19fda508109d928709e0ef7948b360a85fde29a57b1c8f2a3c,2
Maharashtra,civic amenities,civic_amenities,1981_Nagpur_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nagpur_civic_amenities.pdf,cd2685ab30c2813c7a01c2fe1ec38137ceec2f771301ce23a837519651c63a8b,1
Maharashtra,mededu,medical_educational_amenities,1981_Nagpur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nagpur_medical_educational_amenities.pdf,4e17cf190940e106d00126aeb061ab1d1c8326ef69665d44e68163921d17faa4,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Nagpur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nagpur_tehsil_appendix.pdf,8e694834d9342c7b03d0aa2bd7da8f86481eaffb510b78c092a6a4695f7ca136,2
Maharashtra,civic amenities,civic_amenities,1981_Nanded_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nanded_civic_amenities.pdf,c1f2baa1076e6fc603c620d433291b067d5b6c62fcddeb6a58d3331fce5f322f,1
Maharashtra,mededu,medical_educational_amenities,1981_Nanded_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nanded_medical_educational_amenities.pdf,297e728815e7ba04a90048b2b0cf8a9b05755acf5fa9027db5db45b64872e908,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Nanded_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nanded_tehsil_appendix.pdf,f7b32701bac4b5ba1a497b137c6f062f85f01c68466cbf23b5191b910e98c720,2
Maharashtra,civic amenities,civic_amenities,1981_Nasik_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Nasik_civic_amenities.pdf,d6d8d270601e2f7e9b46e0284b4972f2856d83d7e3d01f7131c302f655723661,3
Maharashtra,mededu,medical_educational_amenities,1981_Nasik_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Nasik_medical_educational_amenities.pdf,0b14a034f4cf3b6ee71cd51f5a56323c9a9033881b643b015d993d04d7934089,4
Maharashtra,tehsil appendix,tehsil_appendix,1981_Nasik_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Nasik_tehsil_appendix.pdf,4b5146fce0755e2030b8b91efc6beab8da7b44d21dea89f6e2ee9cb560aad699,2
Maharashtra,civic amenities,civic_amenities,1981_Osmanabad_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Osmanabad_civic_amenities.pdf,dffa02258c0a5b8d76d065c968654c08722d06abf8f9b901b063e0330e3176a5,1
Maharashtra,mededu,medical_educational_amenities,1981_Osmanabad_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Osmanabad_medical_educational_amenities.pdf,ad39ed64e0752380beba46ef450e3d0f6bf01d2f5e7b33b360222f75042069cc,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Osmanabad_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Osmanabad_tehsil_appendix.pdf,2f0ea39cefddea25e69207767c6a637d9467521397d04dd9103819c43d6298b0,2
Maharashtra,civic amenities,civic_amenities,1981_Parbhani_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Parbhani_civic_amenities.pdf,7c28c2b353437eab68a80d10f2bf709e4ce426b5b5e2fe7bddb29f1147e46ee8,1
Maharashtra,mededu,medical_educational_amenities,1981_Parbhani_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Parbhani_medical_educational_amenities.pdf,bbe08c1d0148c3c4191dde4611becccee2b7ba0218dd6dcf203cad07300ca2ea,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Parbhani_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Parbhani_tehsil_appendix.pdf,e4fbd9e6f444d83eb25313663b66f679cb1503965d432a272118f71db0048d65,2
Maharashtra,civic amenities,civic_amenities,1981_Pune_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Pune_civic_amenities.pdf,9ad0f4c77830b54b6d67a86ce872b14d2f69e187c68e6e51b9184c6aa8e2c278,2
Maharashtra,mededu,medical_educational_amenities,1981_Pune_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Pune_medical_educational_amenities.pdf,c9a4108d0ba4dca5a05b4e934dedfc34f635df395aaa7873eccd546168e6a8f7,4
Maharashtra,tehsil appendix,tehsil_appendix,1981_Pune_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Pune_tehsil_appendix.pdf,53067b347e407ffc67c697161ed8df71d5f06040db9d93fbb1052d8d8a84a0cf,2
Maharashtra,civic amenities,civic_amenities,1981_Ratnagiri_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Ratnagiri_civic_amenities.pdf,bd479ef2d452f2fc960bf435f3d5e0a58b60f802fae38dfe5ff4b661b08689aa,1
Maharashtra,mededu,medical_educational_amenities,1981_Ratnagiri_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Ratnagiri_medical_educational_amenities.pdf,87786f159d28ec0ffffaf3a295dd539dff294a776b0852c0742548bc69e44939,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Ratnagiri_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Ratnagiri_tehsil_appendix.pdf,b51cc9bf4a5751f1c5c1275fd1bd3738e2620e18c117293dd55d233376c7bba2,2
Maharashtra,civic amenities,civic_amenities,1981_Sangli_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Sangli_civic_amenities.pdf,affe79c9e2be06f77f538329e61649d41d1db9f86a2eb808e83ebb365d07b4d3,1
Maharashtra,mededu,medical_educational_amenities,1981_Sangli_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Sangli_medical_educational_amenities.pdf,29ab9ff209e90525eab66c244476f045d47af3a4f711e220234f2ff3f1d33401,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Sangli_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Sangli_tehsil_appendix.pdf,cb475fa0099c136c78e50ba6e9809c5aec3b9c9dd316b066361182801d2fef8c,2
Maharashtra,civic amenities,civic_amenities,1981_Satara_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Satara_civic_amenities.pdf,6a3e84db2d7544a991aabba3c5fcad656cb1bc96dbb527394f8ffa44829c3a0b,1
Maharashtra,mededu,medical_educational_amenities,1981_Satara_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Satara_medical_educational_amenities.pdf,89a93d84a042ae2adfc692666763af21067f9e293d70594516bc3c54f888758e,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Satara_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Satara_tehsil_appendix.pdf,8c12666e6bd424408e8de2bd53c4617fdca0ded7c6a03ffe72fea585afc2f739,2
Maharashtra,civic amenities,civic_amenities,1981_Sholapur_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Sholapur_civic_amenities.pdf,1921bee4e5645e7691c79df764568991f25ccc4f1ec538eb85d82c328162eea5,1
Maharashtra,mededu,medical_educational_amenities,1981_Sholapur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Sholapur_medical_educational_amenities.pdf,a8ab409c98c733fde4f02a3a56e29df28e807f71852f577920efa881c4a06d7b,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Sholapur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Sholapur_tehsil_appendix.pdf,481a8001a40ad63ab21ef8f995b6d56cbaf6b0a2e307d7d2e47d4703173ccc0f,2
Maharashtra,civic amenities,civic_amenities,1981_Thane_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Thane_civic_amenities.pdf,9614c873e335885a86461a65ede37f2ee188f56aa9330b4ec4240a69d41ff622,3
Maharashtra,mededu,medical_educational_amenities,1981_Thane_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Thane_medical_educational_amenities.pdf,fa02af8101cab4204a5ad4516f04bc0fbb5d9ac58cc4ffc6e983da49526455e3,6
Maharashtra,tehsil appendix,tehsil_appendix,1981_Thane_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Thane_tehsil_appendix.pdf,2f0e1ea99f8a00d912f2ac9a5b85f521cba7dfb2f7d1721baba40886d1549aae,2
Maharashtra,civic amenities,civic_amenities,1981_Wardha_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Wardha_civic_amenities.pdf,20cd09dbf4a56522033e8b66df6c616d087f343cf63d50b367d24132558ca20c,1
Maharashtra,mededu,medical_educational_amenities,1981_Wardha_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Wardha_medical_educational_amenities.pdf,b4085c11840d94de50f59a5123ff7182421e8b766689e6e3950d98f57f6882ec,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Wardha_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Wardha_tehsil_appendix.pdf,2bdc80a13f22817ae709a692b3b26f30d2670440d941d9c56767f297dd6f2510,2
Maharashtra,civic amenities,civic_amenities,1981_Yavatmal_civic_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/civic amenities/1981_Yavatmal_civic_amenities.pdf,4b8bc5f2b4df13874eb9402c5cf5f25b0f5cdc26c229ac7d521e23d5973fb5d3,1
Maharashtra,mededu,medical_educational_amenities,1981_Yavatmal_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Maharashtra/mededu/1981_Yavatmal_medical_educational_amenities.pdf,fe71ad96c1c32731f143f7ecf24398ce89547e9d16397a7b8f458a8227a866b3,2
Maharashtra,tehsil appendix,tehsil_appendix,1981_Yavatmal_tehsil_appendix.pdf,output/pdf/1981_trimmed/Maharashtra/tehsil appendix/1981_Yavatmal_tehsil_appendix.pdf,01377afeb4175378a215501f3ee8cff82e39e7209f84cfc47aa49d8df9045200,2
Manipur,civic amenities,civic_amenities,1981_Manipur Central_civic_amenities.pdf,output/pdf/1981_trimmed/Manipur/civic amenities/1981_Manipur Central_civic_amenities.pdf,d43309bf949f5f23b1b3413488f025bb081ff83a0665e90a2db87c19486c48ce,2
Manipur,mededu,medical_educational_amenities,1981_Manipur Central_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Manipur/mededu/1981_Manipur Central_medical_educational_amenities.pdf,f69b016a95ac8574e8ab9b65eb4679ec9d1f55c2185ee2336273ae5ecb6c5e56,2
Manipur,tehsil appendix,tehsil_appendix,1981_Manipur Central_tehsil_appendix.pdf,output/pdf/1981_trimmed/Manipur/tehsil appendix/1981_Manipur Central_tehsil_appendix.pdf,ecf6a897f00ccf47ebeb3c918a5f809ec7a1ff117887d24680175088666d98e1,2
Manipur,civic amenities,civic_amenities,1981_Manipur North_civic_amenities.pdf,output/pdf/1981_trimmed/Manipur/civic amenities/1981_Manipur North_civic_amenities.pdf,b12f3ef02b0ddaf3cd4f6fc57b53d8ca30681bda03bacfb07c06a6e0308af386,2
Manipur,mededu,medical_educational_amenities,1981_Manipur North_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Manipur/mededu/1981_Manipur North_medical_educational_amenities.pdf,78756c4289a56a4d7358c6484b22af5d629ee668ddf027bfe63948a3d819b24e,2
Manipur,tehsil appendix,tehsil_appendix,1981_Manipur North_tehsil_appendix.pdf,output/pdf/1981_trimmed/Manipur/tehsil appendix/1981_Manipur North_tehsil_appendix.pdf,1d9e434cf0054ca7f0594a99d527d2b15cb73614c576da0de0d00c85c733dba8,2
Manipur,civic amenities,civic_amenities,1981_Tengnoupal_civic_amenities.pdf,output/pdf/1981_trimmed/Manipur/civic amenities/1981_Tengnoupal_civic_amenities.pdf,8b4e140a8eba964b02176a671b638c48a876cc9bc638a678cff50139ff6d160d,2
Manipur,mededu,medical_educational_amenities,1981_Tengnoupal_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Manipur/mededu/1981_Tengnoupal_medical_educational_amenities.pdf,aa2ab71aa6c67d75860450a4ce3d320ea6c4eb27447c1b2e94831451bdc4093d,2
Manipur,tehsil appendix,tehsil_appendix,1981_Tengnoupal_tehsil_appendix.pdf,output/pdf/1981_trimmed/Manipur/tehsil appendix/1981_Tengnoupal_tehsil_appendix.pdf,98e0c685adc44f58b0e3ac4d62548593b10cc8b1952a25adbf3a91b2ad239d18,2
Meghalaya,civic amenities,civic_amenities,1981_East Garo Hills_civic_amenities.pdf,output/pdf/1981_trimmed/Meghalaya/civic amenities/1981_East Garo Hills_civic_amenities.pdf,ed2dd2a6320108d7e2e805c735f367558a73179098c886676dbc88fb9c4aa62c,1
Meghalaya,mededu,medical_educational_amenities,1981_East Garo Hills_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Meghalaya/mededu/1981_East Garo Hills_medical_educational_amenities.pdf,6b8f7e1b9f10514e3f6b6cbe51d4fb619572fbaa5983f2a54456bd27257bb563,1
Meghalaya,tehsil appendix,tehsil_appendix,1981_East Garo Hills_tehsil_appendix.pdf,output/pdf/1981_trimmed/Meghalaya/tehsil appendix/1981_East Garo Hills_tehsil_appendix.pdf,bbd583b7eb4b4b6260915f9e6b89cc4e06b3cca044e499560aafa82d4a45da51,2
Meghalaya,civic amenities,civic_amenities,1981_Jaintia Khasi Hills_civic_amenities.pdf,output/pdf/1981_trimmed/Meghalaya/civic amenities/1981_Jaintia Khasi Hills_civic_amenities.pdf,a6f4ad174fd62201b751609988a2c902d078c2891ff6249a58dd040c4c1ad53a,1
Meghalaya,mededu,medical_educational_amenities,1981_Jaintia Khasi Hills_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Meghalaya/mededu/1981_Jaintia Khasi Hills_medical_educational_amenities.pdf,441d60c226611550c5d137d38ce91b89a64ab9260ddeda431f229143b7cb0116,1
Meghalaya,tehsil appendix,tehsil_appendix,1981_Jaintia Khasi Hills_tehsil_appendix.pdf,output/pdf/1981_trimmed/Meghalaya/tehsil appendix/1981_Jaintia Khasi Hills_tehsil_appendix.pdf,17a2ab5c092ec55c1f5c0891a70deede8162a2c9c3668b9e1fb3363c3fcac47e,2
